step	reward	x	action	sigma	score	terminated	truncated
135	0.000000	0.500000	[0.5]	2.420573	1107.000000	0	0
136	0.000000	0.500000	[0.5]	2.420573	1107.000000	0	0
137	31.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
138	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
139	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
140	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
141	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
142	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
143	0.000000	0.500000	[0.5]	2.420573	1138.000000	0	0
144	10.000000	0.500000	[0.5]	2.420573	1148.000000	0	0
145	0.000000	0.500000	[0.5]	2.420573	1148.000000	0	0
146	36.000000	0.500000	[0.5]	2.420573	1184.000000	0	0
147	20.000000	0.500000	[0.5]	2.420573	1204.000000	0	0
148	0.000000	0.500000	[0.5]	2.420573	1204.000000	0	0
149	25.000000	0.500000	[0.5]	2.420573	1229.000000	0	0
150	94.000000	0.500000	[0.5]	2.420573	1323.000000	0	0
151	46.000000	0.500000	[0.5]	2.420573	1369.000000	0	0
152	0.000000	0.500000	[0.5]	2.420573	1369.000000	0	0
153	0.000000	-0.500000	[-0.5]	2.420573	1369.000000	0	0
154	0.000000	0.500000	[0.5]	2.420573	1369.000000	0	0
155	0.000000	0.500000	[0.5]	2.420573	1369.000000	0	0
156	0.000000	0.500000	[0.5]	2.420573	1369.000000	0	0
157	28.000000	0.500000	[0.5]	2.420573	1397.000000	0	0
158	0.000000	0.500000	[0.5]	2.420573	1397.000000	0	0
159	0.000000	0.500000	[0.5]	2.420573	1397.000000	0	0
160	0.000000	0.500000	[0.5]	2.420573	1397.000000	0	0
161	36.000000	0.500000	[0.5]	2.420573	1433.000000	0	0
162	0.000000	0.500000	[0.5]	2.420573	1433.000000	0	0
163	16.000000	0.500000	[0.5]	2.420573	1449.000000	0	0
164	0.000000	0.500000	[0.5]	2.420573	1449.000000	0	0
165	0.000000	0.500000	[0.5]	2.420573	1449.000000	0	0
166	0.000000	-0.500000	[-0.5]	2.420573	1449.000000	0	0
167	0.000000	0.500000	[0.5]	2.420573	1449.000000	0	0
168	-500.000000	0.500000	[0.5]	2.420573	1449.000000	1	0
