step	reward	x	action	sigma	score	terminated	truncated
38	70.000000	-0.500000	[-0.5]	2.546028	228.000000	0	0
39	10.000000	-0.500000	[-0.5]	2.546028	238.000000	0	0
40	0.000000	-0.500000	[-0.5]	2.546028	238.000000	0	0
41	0.000000	-0.500000	[-0.5]	2.546028	238.000000	0	0
42	0.000000	0.500000	[0.5]	2.546028	238.000000	0	0
43	15.000000	-0.500000	[-0.5]	2.546028	253.000000	0	0
44	0.000000	-0.500000	[-0.5]	2.546028	253.000000	0	0
45	3.000000	-0.500000	[-0.5]	2.546028	256.000000	0	0
46	0.000000	-0.500000	[-0.5]	2.546028	256.000000	0	0
47	0.000000	0.500000	[0.5]	2.546028	256.000000	0	0
48	0.000000	-0.500000	[-0.5]	2.546028	256.000000	0	0
49	46.000000	-0.500000	[-0.5]	2.546028	302.000000	0	0
50	0.000000	-0.500000	[-0.5]	2.546028	302.000000	0	0
51	0.000000	-0.500000	[-0.5]	2.546028	302.000000	0	0
52	3.000000	0.500000	[0.5]	2.546028	305.000000	0	0
53	6.000000	-0.500000	[-0.5]	2.546028	311.000000	0	0
54	0.000000	0.148641	[0.14864099025726318]	2.546028	311.000000	0	0
55	15.000000	-0.500000	[-0.5]	2.546028	326.000000	0	0
56	0.000000	-0.500000	[-0.5]	2.546028	326.000000	0	0
57	0.000000	-0.500000	[-0.5]	2.546028	326.000000	0	0
58	6.000000	-0.500000	[-0.5]	2.546028	332.000000	0	0
59	10.000000	-0.500000	[-0.5]	2.546028	342.000000	0	0
60	0.000000	0.500000	[0.5]	2.546028	342.000000	0	0
61	0.000000	-0.500000	[-0.5]	2.546028	342.000000	0	0
62	0.000000	-0.500000	[-0.5]	2.546028	342.000000	0	0
63	0.000000	0.070377	[0.07037723064422607]	2.546028	342.000000	0	0
64	15.000000	0.500000	[0.5]	2.546028	357.000000	0	0
65	49.000000	0.500000	[0.5]	2.546028	406.000000	0	0
66	0.000000	-0.500000	[-0.5]	2.546028	406.000000	0	0
67	6.000000	-0.500000	[-0.5]	2.546028	412.000000	0	0
68	0.000000	0.500000	[0.5]	2.546028	412.000000	0	0
69	0.000000	0.500000	[0.5]	2.546028	412.000000	0	0
70	36.000000	-0.500000	[-0.5]	2.546028	448.000000	0	0
71	114.000000	0.500000	[0.5]	2.546028	562.000000	0	0
72	36.000000	0.195817	[0.1958174705505371]	2.546028	598.000000	0	0
73	0.000000	0.500000	[0.5]	2.546028	598.000000	0	0
74	0.000000	-0.500000	[-0.5]	2.546028	598.000000	0	0
75	0.000000	0.500000	[0.5]	2.546028	598.000000	0	0
76	15.000000	-0.140704	[-0.14070415496826172]	2.546028	613.000000	0	0
77	6.000000	0.500000	[0.5]	2.546028	619.000000	0	0
78	10.000000	0.500000	[0.5]	2.546028	629.000000	0	0
79	0.000000	0.500000	[0.5]	2.546028	629.000000	0	0
80	6.000000	-0.483780	[-0.48378005623817444]	2.546028	635.000000	0	0
81	1.000000	-0.500000	[-0.5]	2.546028	636.000000	0	0
82	10.000000	-0.500000	[-0.5]	2.546028	646.000000	0	0
83	10.000000	0.500000	[0.5]	2.546028	656.000000	0	0
84	0.000000	0.500000	[0.5]	2.546028	656.000000	0	0
85	64.000000	-0.500000	[-0.5]	2.546028	720.000000	0	0
86	9.000000	0.500000	[0.5]	2.546028	729.000000	0	0
87	0.000000	-0.500000	[-0.5]	2.546028	729.000000	0	0
88	3.000000	-0.435852	[-0.43585214018821716]	2.546028	732.000000	0	0
89	0.000000	0.500000	[0.5]	2.546028	732.000000	0	0
90	0.000000	-0.500000	[-0.5]	2.546028	732.000000	0	0
91	10.000000	0.500000	[0.5]	2.546028	742.000000	0	0
92	1.000000	-0.500000	[-0.5]	2.546028	743.000000	0	0
93	0.000000	-0.500000	[-0.5]	2.546028	743.000000	0	0
94	1.000000	0.500000	[0.5]	2.546028	744.000000	0	0
95	15.000000	0.254273	[0.25427281856536865]	2.546028	759.000000	0	0
96	0.000000	0.500000	[0.5]	2.546028	759.000000	0	0
97	0.000000	-0.500000	[-0.5]	2.546028	759.000000	0	0
98	0.000000	0.500000	[0.5]	2.546028	759.000000	0	0
99	44.000000	-0.500000	[-0.5]	2.546028	803.000000	0	0
100	0.000000	-0.500000	[-0.5]	2.546028	803.000000	0	0
101	0.000000	-0.500000	[-0.5]	2.546028	803.000000	0	0
102	76.000000	0.500000	[0.5]	2.546028	879.000000	0	0
103	0.000000	-0.500000	[-0.5]	2.546028	879.000000	0	0
104	0.000000	0.500000	[0.5]	2.546028	879.000000	0	0
105	46.000000	-0.500000	[-0.5]	2.546028	925.000000	0	0
106	28.000000	-0.392214	[-0.39221376180648804]	2.546028	953.000000	0	0
107	0.000000	-0.500000	[-0.5]	2.546028	953.000000	0	0
108	0.000000	-0.411033	[-0.411033034324646]	2.546028	953.000000	0	0
109	0.000000	-0.470455	[-0.4704553484916687]	2.546028	953.000000	0	0
110	0.000000	-0.500000	[-0.5]	2.546028	953.000000	0	0
111	0.000000	0.500000	[0.5]	2.546028	953.000000	0	0
112	3.000000	-0.500000	[-0.5]	2.546028	956.000000	0	0
113	10.000000	-0.500000	[-0.5]	2.546028	966.000000	0	0
114	6.000000	-0.500000	[-0.5]	2.546028	972.000000	0	0
115	6.000000	0.500000	[0.5]	2.546028	978.000000	0	0
116	3.000000	-0.500000	[-0.5]	2.546028	981.000000	0	0
117	0.000000	0.500000	[0.5]	2.546028	981.000000	0	0
118	1.000000	0.500000	[0.5]	2.546028	982.000000	0	0
119	6.000000	-0.500000	[-0.5]	2.546028	988.000000	0	0
120	0.000000	0.068787	[0.06878727674484253]	2.546028	988.000000	0	0
121	0.000000	0.500000	[0.5]	2.546028	988.000000	0	0
122	0.000000	-0.500000	[-0.5]	2.546028	988.000000	0	0
123	3.000000	0.500000	[0.5]	2.546028	991.000000	0	0
124	0.000000	0.500000	[0.5]	2.546028	991.000000	0	0
125	10.000000	0.170299	[0.17029917240142822]	2.546028	1001.000000	0	0
126	0.000000	0.500000	[0.5]	2.546028	1001.000000	0	0
127	0.000000	0.500000	[0.5]	2.546028	1001.000000	0	0
128	0.000000	-0.500000	[-0.5]	2.546028	1001.000000	0	0
129	0.000000	-0.500000	[-0.5]	2.546028	1001.000000	0	0
130	25.000000	-0.500000	[-0.5]	2.546028	1026.000000	0	0
131	0.000000	0.500000	[0.5]	2.546028	1026.000000	0	0
132	0.000000	0.500000	[0.5]	2.546028	1026.000000	0	0
133	0.000000	0.500000	[0.5]	2.546028	1026.000000	0	0
134	0.000000	-0.500000	[-0.5]	2.546028	1026.000000	0	0
135	80.000000	0.500000	[0.5]	2.546028	1106.000000	0	0
136	1.000000	0.500000	[0.5]	2.546028	1107.000000	0	0
137	0.000000	0.500000	[0.5]	2.546028	1107.000000	0	0
138	0.000000	0.138887	[0.13888657093048096]	2.546028	1107.000000	0	0
139	10.000000	0.500000	[0.5]	2.546028	1117.000000	0	0
140	0.000000	-0.500000	[-0.5]	2.546028	1117.000000	0	0
141	6.000000	-0.460002	[-0.4600016176700592]	2.546028	1123.000000	0	0
142	0.000000	-0.500000	[-0.5]	2.546028	1123.000000	0	0
143	0.000000	-0.500000	[-0.5]	2.546028	1123.000000	0	0
144	0.000000	-0.500000	[-0.5]	2.546028	1123.000000	0	0
145	1.000000	0.500000	[0.5]	2.546028	1124.000000	0	0
146	0.000000	0.131776	[0.1317756175994873]	2.546028	1124.000000	0	0
147	0.000000	0.500000	[0.5]	2.546028	1124.000000	0	0
148	36.000000	-0.500000	[-0.5]	2.546028	1160.000000	0	0
149	0.000000	0.500000	[0.5]	2.546028	1160.000000	0	0
150	10.000000	-0.500000	[-0.5]	2.546028	1170.000000	0	0
151	15.000000	-0.500000	[-0.5]	2.546028	1185.000000	0	0
152	6.000000	0.500000	[0.5]	2.546028	1191.000000	0	0
153	0.000000	-0.500000	[-0.5]	2.546028	1191.000000	0	0
154	6.000000	0.500000	[0.5]	2.546028	1197.000000	0	0
155	10.000000	-0.500000	[-0.5]	2.546028	1207.000000	0	0
156	0.000000	0.500000	[0.5]	2.546028	1207.000000	0	0
157	0.000000	-0.500000	[-0.5]	2.546028	1207.000000	0	0
158	0.000000	-0.500000	[-0.5]	2.546028	1207.000000	0	0
159	25.000000	-0.500000	[-0.5]	2.546028	1232.000000	0	0
160	0.000000	-0.500000	[-0.5]	2.546028	1232.000000	0	0
161	0.000000	-0.500000	[-0.5]	2.546028	1232.000000	0	0
162	0.000000	0.500000	[0.5]	2.546028	1232.000000	0	0
163	-500.000000	-0.500000	[-0.5]	2.546028	1232.000000	1	0
